transcript_id,gene_id,gene_name,gene_type,chrom,utr5_start,utr5_end,strand,utr5_length,bound
ENST00000449373.1,ENSG00000116151.9,MORN1,protein_coding,chr1,2310429,2310500,-,71,False
ENST00000494279.2,ENSG00000116151.9,MORN1,protein_coding,chr1,2319442,2319669,-,227,False
ENST00000378518.1,ENSG00000157916.14,RER1,protein_coding,chr1,2323266,2333764,+,171,False
ENST00000605895.1,ENSG00000157916.14,RER1,protein_coding,chr1,2323271,2336883,+,2456,False
ENST00000378513.3,ENSG00000157916.14,RER1,protein_coding,chr1,2323278,2335188,+,891,False
ENST00000306256.9,ENSG00000157916.14,RER1,protein_coding,chr1,2323281,2327229,+,164,False
ENST00000378512.1,ENSG00000157916.14,RER1,protein_coding,chr1,2323328,2335190,+,843,False
ENST00000443438.1,ENSG00000157916.14,RER1,protein_coding,chr1,2324612,2327229,+,65,False
ENST00000488353.1,ENSG00000157916.14,RER1,protein_coding,chr1,2325443,2334655,+,1881,False
ENST00000288774.3,ENSG00000157911.5,PEX10,protein_coding,chr1,2336235,2343969,-,1000,False
ENST00000447513.2,ENSG00000157911.5,PEX10,protein_coding,chr1,2336257,2344010,-,1019,False
ENST00000507596.1,ENSG00000157911.5,PEX10,protein_coding,chr1,2336276,2343979,-,969,False
ENST00000510434.1,ENSG00000157911.5,PEX10,protein_coding,chr1,2337956,2343974,-,280,False
ENST00000508384.1,ENSG00000157911.5,PEX10,protein_coding,chr1,2340058,2345236,-,521,False
ENST00000502666.1,ENSG00000157911.5,PEX10,protein_coding,chr1,2340042,2342200,-,578,False
ENST00000514502.1,ENSG00000157911.5,PEX10,protein_coding,chr1,2340193,2343953,-,329,False
ENST00000609981.1,ENSG00000149527.13,PLCH2,protein_coding,chr1,2357418,2361953,+,235,False
ENST00000449969.1,ENSG00000149527.13,PLCH2,protein_coding,chr1,2398897,2436965,+,2063,False
ENST00000419816.2,ENSG00000149527.13,PLCH2,protein_coding,chr1,2407753,2436964,+,589,False
ENST00000378486.3,ENSG00000149527.13,PLCH2,protein_coding,chr1,2407753,2436964,+,589,False
ENST00000378488.3,ENSG00000149527.13,PLCH2,protein_coding,chr1,2407753,2436964,+,589,False
ENST00000288766.5,ENSG00000149527.13,PLCH2,protein_coding,chr1,2407753,2434525,+,412,False
ENST00000278878.6,ENSG00000149527.13,PLCH2,protein_coding,chr1,2436649,2436715,+,66,False
ENST00000378466.3,ENSG00000157881.9,PANK4,protein_coding,chr1,2439971,2458039,-,330,False
ENST00000435556.3,ENSG00000157881.9,PANK4,protein_coding,chr1,2439975,2458035,-,322,False
ENST00000505228.1,ENSG00000157881.9,PANK4,protein_coding,chr1,2440233,2442175,-,495,False
ENST00000502512.1,ENSG00000157881.9,PANK4,protein_coding,chr1,2441231,2442175,-,298,False
ENST00000468002.2,ENSG00000157881.9,PANK4,protein_coding,chr1,2445871,2446762,-,100,False
ENST00000486396.1,ENSG00000157881.9,PANK4,protein_coding,chr1,2450642,2452743,-,756,False
ENST00000502770.1,ENSG00000157881.9,PANK4,protein_coding,chr1,2452278,2458035,-,588,False
ENST00000378453.3,ENSG00000197921.5,HES5,protein_coding,chr1,2460183,2461684,-,808,False
ENST00000426449.1,ENSG00000157873.13,TNFRSF14,protein_coding,chr1,2487077,2488103,+,109,False
ENST00000434817.1,ENSG00000157873.13,TNFRSF14,protein_coding,chr1,2487229,2488103,+,140,False
ENST00000435221.2,ENSG00000157873.13,TNFRSF14,protein_coding,chr1,2487240,2488103,+,531,False
ENST00000451778.1,ENSG00000157873.13,TNFRSF14,protein_coding,chr1,2487418,2488103,+,133,False
ENST00000409119.1,ENSG00000157873.13,TNFRSF14,protein_coding,chr1,2487660,2493157,+,317,False
ENST00000355716.4,ENSG00000157873.13,TNFRSF14,protein_coding,chr1,2487804,2495268,+,858,False
ENST00000419916.2,ENSG00000157870.10,FAM213B,protein_coding,chr1,2518213,2522907,+,2065,False
ENST00000378424.4,ENSG00000157870.10,FAM213B,protein_coding,chr1,2518218,2522906,+,2072,False
ENST00000537325.1,ENSG00000157870.10,FAM213B,protein_coding,chr1,2520863,2521386,+,523,False
ENST00000378427.1,ENSG00000157870.10,FAM213B,protein_coding,chr1,2520850,2522902,+,2052,False
ENST00000378425.5,ENSG00000157870.10,FAM213B,protein_coding,chr1,2518248,2522902,+,2115,False
ENST00000444521.2,ENSG00000157870.10,FAM213B,protein_coding,chr1,2518257,2522906,+,2110,False
ENST00000471840.1,ENSG00000142606.11,MMEL1,protein_coding,chr1,2522077,2522431,-,354,False
ENST00000288709.6,ENSG00000142606.11,MMEL1,protein_coding,chr1,2522080,2564481,-,592,False
ENST00000378412.3,ENSG00000142606.11,MMEL1,protein_coding,chr1,2522081,2564429,-,512,False
ENST00000502556.1,ENSG00000142606.11,MMEL1,protein_coding,chr1,2522364,2560933,-,77,False
ENST00000504800.1,ENSG00000142606.11,MMEL1,protein_coding,chr1,2522364,2560933,-,610,False
ENST00000401094.6,ENSG00000215912.7,TTC34,protein_coding,chr1,2567414,2718286,-,1115,False
ENST00000401095.3,ENSG00000215912.7,TTC34,protein_coding,chr1,2572806,2706236,-,83,False
ENST00000574621.2,ENSG00000215912.7,TTC34,protein_coding,chr1,2706156,2706280,-,124,False
ENST00000378404.2,ENSG00000169717.5,ACTRT2,protein_coding,chr1,2938045,2939465,+,289,False
ENST00000511072.1,ENSG00000142611.12,PRDM16,protein_coding,chr1,2985731,3350906,+,748,False
ENST00000378398.3,ENSG00000142611.12,PRDM16,protein_coding,chr1,2985741,3355183,+,4893,False
ENST00000441472.2,ENSG00000142611.12,PRDM16,protein_coding,chr1,2985741,3355183,+,4893,False
ENST00000442529.2,ENSG00000142611.12,PRDM16,protein_coding,chr1,2985741,3355183,+,4893,False
ENST00000378391.2,ENSG00000142611.12,PRDM16,protein_coding,chr1,2985760,3351985,+,1676,False
ENST00000514189.1,ENSG00000142611.12,PRDM16,protein_coding,chr1,2985774,3350906,+,705,False
ENST00000270722.5,ENSG00000142611.12,PRDM16,protein_coding,chr1,2985774,3355185,+,4862,False
ENST00000463591.1,ENSG00000142611.12,PRDM16,protein_coding,chr1,3303257,3303482,+,225,False
ENST00000509860.1,ENSG00000142611.12,PRDM16,protein_coding,chr1,3350372,3350857,+,485,False
ENST00000378378.4,ENSG00000130762.10,ARHGEF16,protein_coding,chr1,3370989,3397677,+,934,False
ENST00000378373.1,ENSG00000130762.10,ARHGEF16,protein_coding,chr1,3382568,3397677,+,948,False
ENST00000378371.2,ENSG00000130762.10,ARHGEF16,protein_coding,chr1,3383534,3397677,+,956,False
ENST00000445297.1,ENSG00000130762.10,ARHGEF16,protein_coding,chr1,3385107,3385999,+,396,False
ENST00000418137.1,ENSG00000130762.10,ARHGEF16,protein_coding,chr1,3388187,3388221,+,34,False
ENST00000413250.2,ENSG00000130762.10,ARHGEF16,protein_coding,chr1,3388187,3397379,+,265,False
ENST00000294599.4,ENSG00000162591.11,MEGF6,protein_coding,chr1,3406483,3448012,-,814,False
ENST00000356575.4,ENSG00000162591.11,MEGF6,protein_coding,chr1,3406489,3528059,-,832,False
ENST00000485002.2,ENSG00000162591.11,MEGF6,protein_coding,chr1,3407125,3527841,-,736,False
ENST00000378344.2,ENSG00000158109.10,TPRG1L,protein_coding,chr1,3541565,3546691,+,1598,False
ENST00000344579.5,ENSG00000158109.10,TPRG1L,protein_coding,chr1,3541613,3546691,+,1550,False
ENST00000378322.3,ENSG00000116213.11,WRAP73,protein_coding,chr1,3547330,3566622,-,693,False
ENST00000270708.7,ENSG00000116213.11,WRAP73,protein_coding,chr1,3547330,3566637,-,285,False
ENST00000424367.1,ENSG00000116213.11,WRAP73,protein_coding,chr1,3566563,3566590,-,27,False
ENST00000465916.1,ENSG00000116213.11,WRAP73,protein_coding,chr1,3563995,3569325,-,178,False
ENST00000419924.2,ENSG00000116213.11,WRAP73,protein_coding,chr1,3566563,3566627,-,64,False
ENST00000378295.4,ENSG00000078900.10,TP73,protein_coding,chr1,3569083,3652765,+,3280,False
ENST00000604074.1,ENSG00000078900.10,TP73,protein_coding,chr1,3569083,3652765,+,3597,False
ENST00000354437.4,ENSG00000078900.10,TP73,protein_coding,chr1,3569128,3649856,+,643,False
ENST00000357733.3,ENSG00000078900.10,TP73,protein_coding,chr1,3569128,3650467,+,937,False
ENST00000346387.4,ENSG00000078900.10,TP73,protein_coding,chr1,3569128,3650467,+,937,False
ENST00000603362.1,ENSG00000078900.10,TP73,protein_coding,chr1,3649640,3649643,+,3,False
ENST00000604479.1,ENSG00000078900.10,TP73,protein_coding,chr1,3649640,3649643,+,3,False
ENST00000378285.1,ENSG00000078900.10,TP73,protein_coding,chr1,3607235,3649856,+,767,False
ENST00000378280.1,ENSG00000078900.10,TP73,protein_coding,chr1,3607235,3649856,+,784,False
ENST00000378288.4,ENSG00000078900.10,TP73,protein_coding,chr1,3607235,3652765,+,3359,False
ENST00000378290.4,ENSG00000078900.10,TP73,protein_coding,chr1,3614621,3649655,+,136,False
ENST00000294600.2,ENSG00000162592.4,CCDC27,protein_coding,chr1,3668961,3688208,+,208,False
ENST00000462521.2,ENSG00000162592.4,CCDC27,protein_coding,chr1,3669008,3688209,+,1646,False
ENST00000444870.2,ENSG00000235169.3,SMIM1,protein_coding,chr1,3689351,3692546,+,312,False
ENST00000452264.1,ENSG00000235169.3,SMIM1,protein_coding,chr1,3689388,3691937,+,432,False
ENST00000561886.1,ENSG00000235169.3,SMIM1,protein_coding,chr1,3689626,3692234,+,380,False
ENST00000378251.1,ENSG00000130764.5,LRRC47,protein_coding,chr1,3696783,3713068,-,899,False
ENST00000479239.1,ENSG00000130764.5,LRRC47,protein_coding,chr1,3697853,3700378,-,285,False
ENST00000378230.3,ENSG00000116198.8,CEP104,protein_coding,chr1,3728644,3773763,-,3649,True
ENST00000438539.1,ENSG00000116198.8,CEP104,protein_coding,chr1,3732712,3732826,-,114,False
ENST00000461667.1,ENSG00000116198.8,CEP104,protein_coding,chr1,3739339,3739710,-,371,False
ENST00000428079.1,ENSG00000116198.8,CEP104,protein_coding,chr1,3768971,3773758,-,320,True
ENST00000378223.3,ENSG00000116198.8,CEP104,protein_coding,chr1,3759672,3773778,-,389,True
ENST00000378209.3,ENSG00000169598.11,DFFB,protein_coding,chr1,3773844,3801993,+,2014,False
ENST00000491998.1,ENSG00000169598.11,DFFB,protein_coding,chr1,3773844,3801993,+,2342,False
ENST00000338895.3,ENSG00000169598.11,DFFB,protein_coding,chr1,3773844,3789608,+,326,False
ENST00000378212.2,ENSG00000169598.11,DFFB,protein_coding,chr1,3773844,3782316,+,326,False
ENST00000341385.3,ENSG00000169598.11,DFFB,protein_coding,chr1,3773844,3777054,+,326,False
ENST00000468793.1,ENSG00000169598.11,DFFB,protein_coding,chr1,3774023,3801993,+,2641,False
ENST00000477548.1,ENSG00000169598.11,DFFB,protein_coding,chr1,3774036,3801993,+,2614,False
ENST00000339350.3,ENSG00000169598.11,DFFB,protein_coding,chr1,3774036,3801993,+,2657,False
ENST00000378206.1,ENSG00000169598.11,DFFB,protein_coding,chr1,3774080,3801993,+,2602,False
ENST00000475969.1,ENSG00000169598.11,DFFB,protein_coding,chr1,3774163,3801993,+,2386,False
ENST00000461150.1,ENSG00000169598.11,DFFB,protein_coding,chr1,3800302,3801993,+,454,False
ENST00000361605.3,ENSG00000198912.6,C1orf174,protein_coding,chr1,3805688,3816849,-,937,False
ENST00000378190.3,ENSG00000196581.6,AJAP1,protein_coding,chr1,4714791,4837854,+,1150,False
ENST00000378191.4,ENSG00000196581.6,AJAP1,protein_coding,chr1,4715104,4852594,+,10433,False
ENST00000489180.2,ENSG00000131697.13,NPHP4,protein_coding,chr1,5922872,6052533,-,2815,False
ENST00000378156.4,ENSG00000131697.13,NPHP4,protein_coding,chr1,5922877,6052531,-,716,False
ENST00000378169.3,ENSG00000131697.13,NPHP4,protein_coding,chr1,5923324,6052507,-,3427,False
ENST00000466897.1,ENSG00000131697.13,NPHP4,protein_coding,chr1,5946554,5948640,-,780,False
ENST00000378111.1,ENSG00000069424.10,KCNAB2,protein_coding,chr1,6051525,6160235,+,303,False
ENST00000378097.1,ENSG00000069424.10,KCNAB2,protein_coding,chr1,6052422,6161253,+,3100,False
ENST00000378092.1,ENSG00000069424.10,KCNAB2,protein_coding,chr1,6052760,6158634,+,143,False
ENST00000445501.1,ENSG00000069424.10,KCNAB2,protein_coding,chr1,6052770,6100628,+,331,False
ENST00000389632.4,ENSG00000069424.10,KCNAB2,protein_coding,chr1,6086359,6100628,+,198,False
ENST00000428161.1,ENSG00000069424.10,KCNAB2,protein_coding,chr1,6086359,6100628,+,198,False
ENST00000602612.1,ENSG00000069424.10,KCNAB2,protein_coding,chr1,6086379,6158621,+,1211,False
ENST00000378087.3,ENSG00000069424.10,KCNAB2,protein_coding,chr1,6086379,6160078,+,181,False
ENST00000341524.1,ENSG00000069424.10,KCNAB2,protein_coding,chr1,6086379,6160523,+,2070,False
ENST00000352527.1,ENSG00000069424.10,KCNAB2,protein_coding,chr1,6086379,6160523,+,2070,False
ENST00000435937.1,ENSG00000069424.10,KCNAB2,protein_coding,chr1,6087356,6100628,+,215,False
ENST00000164247.1,ENSG00000069424.10,KCNAB2,protein_coding,chr1,6094342,6161239,+,3172,False
ENST00000472700.2,ENSG00000069424.10,KCNAB2,protein_coding,chr1,6146371,6146422,+,51,False
ENST00000378083.3,ENSG00000069424.10,KCNAB2,protein_coding,chr1,6105980,6161239,+,2897,False
ENST00000458166.2,ENSG00000069424.10,KCNAB2,protein_coding,chr1,6106173,6158915,+,436,False
ENST00000462676.2,ENSG00000069424.10,KCNAB2,protein_coding,chr1,6146106,6146423,+,317,False
ENST00000262450.3,ENSG00000116254.13,CHD5,protein_coding,chr1,6161852,6240183,-,3784,False
ENST00000378021.1,ENSG00000116254.13,CHD5,protein_coding,chr1,6161852,6240183,-,7107,False
ENST00000475121.1,ENSG00000116254.13,CHD5,protein_coding,chr1,6165140,6165430,-,290,False
ENST00000462991.1,ENSG00000116254.13,CHD5,protein_coding,chr1,6165140,6173045,-,1218,False
ENST00000377999.1,ENSG00000116254.13,CHD5,protein_coding,chr1,6165142,6189089,-,2714,False
ENST00000496404.1,ENSG00000116254.13,CHD5,protein_coding,chr1,6165150,6173013,-,1291,False
ENST00000491020.1,ENSG00000116254.13,CHD5,protein_coding,chr1,6185593,6186726,-,267,False
ENST00000484532.1,ENSG00000116251.5,RPL22,protein_coding,chr1,6241328,6257817,-,290,False
ENST00000234875.4,ENSG00000116251.5,RPL22,protein_coding,chr1,6245079,6259672,-,1694,False
ENST00000497965.1,ENSG00000116251.5,RPL22,protein_coding,chr1,6246674,6260902,-,501,False
ENST00000471204.1,ENSG00000116251.5,RPL22,protein_coding,chr1,6257729,6269304,-,256,False
ENST00000465387.1,ENSG00000116251.5,RPL22,protein_coding,chr1,6257729,6259613,-,271,False
ENST00000462296.1,ENSG00000116251.5,RPL22,protein_coding,chr1,6257729,6263554,-,454,False
ENST00000465335.1,ENSG00000116251.5,RPL22,protein_coding,chr1,6257729,6269449,-,663,False
ENST00000377948.2,ENSG00000158286.8,RNF207,protein_coding,chr1,6266188,6281351,+,3364,False
ENST00000377939.4,ENSG00000158286.8,RNF207,protein_coding,chr1,6266235,6281359,+,2022,False
ENST00000343813.5,ENSG00000116237.11,ICMT,protein_coding,chr1,6281252,6296000,-,3919,False
ENST00000489498.1,ENSG00000116237.11,ICMT,protein_coding,chr1,6283550,6296032,-,2264,False
ENST00000474756.1,ENSG00000116237.11,ICMT,protein_coding,chr1,6284658,6296032,-,945,False
ENST00000362035.3,ENSG00000116237.11,ICMT,protein_coding,chr1,6294504,6296000,-,32,False
ENST00000377898.3,ENSG00000173673.7,HES3,protein_coding,chr1,6304251,6305638,+,139,False
ENST00000377893.2,ENSG00000158292.6,GPR153,protein_coding,chr1,6307405,6321035,-,2255,False
ENST00000608083.1,ENSG00000097021.15,ACOT7,protein_coding,chr1,6324328,6453421,-,389,False
ENST00000377842.3,ENSG00000097021.15,ACOT7,protein_coding,chr1,6324332,6419404,-,826,False
ENST00000377845.3,ENSG00000097021.15,ACOT7,protein_coding,chr1,6324332,6420767,-,382,False
ENST00000377855.2,ENSG00000097021.15,ACOT7,protein_coding,chr1,6324332,6445873,-,474,False
ENST00000377860.4,ENSG00000097021.15,ACOT7,protein_coding,chr1,6324332,6453421,-,623,False
ENST00000418124.1,ENSG00000097021.15,ACOT7,protein_coding,chr1,6324332,6453421,-,826,False
ENST00000361521.4,ENSG00000097021.15,ACOT7,protein_coding,chr1,6324332,6454451,-,1319,False
ENST00000545482.1,ENSG00000097021.15,ACOT7,protein_coding,chr1,6324332,6453438,-,499,False
ENST00000473466.1,ENSG00000097021.15,ACOT7,protein_coding,chr1,6409922,6412309,-,29,False
ENST00000541130.1,ENSG00000097021.15,ACOT7,protein_coding,chr1,6366174,6420766,-,805,False
ENST00000377837.1,ENSG00000069812.7,HES2,protein_coding,chr1,6472477,6484730,-,994,False
ENST00000377836.4,ENSG00000069812.7,HES2,protein_coding,chr1,6473059,6479963,-,279,False
ENST00000377834.4,ENSG00000069812.7,HES2,protein_coding,chr1,6475291,6479979,-,3743,False
ENST00000487437.1,ENSG00000069812.7,HES2,protein_coding,chr1,6478473,6479967,-,737,False
ENST00000489730.1,ENSG00000069812.7,HES2,protein_coding,chr1,6478908,6479977,-,484,False
ENST00000377828.1,ENSG00000187017.10,ESPN,protein_coding,chr1,6484847,6521004,+,969,False
ENST00000461727.1,ENSG00000187017.10,ESPN,protein_coding,chr1,6508102,6520989,+,1005,False
ENST00000478323.1,ENSG00000187017.10,ESPN,protein_coding,chr1,6508579,6508844,+,186,False
ENST00000416731.1,ENSG00000187017.10,ESPN,protein_coding,chr1,6520203,6521004,+,801,False
ENST00000434576.1,ENSG00000187017.10,ESPN,protein_coding,chr1,6521242,6521430,+,188,False
ENST00000485036.1,ENSG00000215788.5,TNFRSF25,protein_coding,chr1,6521210,6526235,-,895,False
ENST00000480393.1,ENSG00000215788.5,TNFRSF25,protein_coding,chr1,6521210,6526235,-,947,False
ENST00000377782.3,ENSG00000215788.5,TNFRSF25,protein_coding,chr1,6521210,6526235,-,354,False
ENST00000356876.3,ENSG00000215788.5,TNFRSF25,protein_coding,chr1,6521210,6526255,-,374,False
ENST00000351959.5,ENSG00000215788.5,TNFRSF25,protein_coding,chr1,6521263,6526235,-,301,False
ENST00000414040.2,ENSG00000215788.5,TNFRSF25,protein_coding,chr1,6521493,6522722,-,544,False
ENST00000351748.3,ENSG00000215788.5,TNFRSF25,protein_coding,chr1,6521493,6521496,-,3,False
ENST00000348333.3,ENSG00000215788.5,TNFRSF25,protein_coding,chr1,6521493,6521496,-,3,False
ENST00000502588.1,ENSG00000215788.5,TNFRSF25,protein_coding,chr1,6521493,6522722,-,544,False
ENST00000502730.1,ENSG00000215788.5,TNFRSF25,protein_coding,chr1,6521493,6522184,-,460,False
ENST00000510563.1,ENSG00000215788.5,TNFRSF25,protein_coding,chr1,6521493,6522722,-,544,False
ENST00000481401.1,ENSG00000215788.5,TNFRSF25,protein_coding,chr1,6523132,6525690,-,628,False
ENST00000377748.1,ENSG00000171680.16,PLEKHG5,protein_coding,chr1,6526151,6580069,-,1972,False
ENST00000340850.5,ENSG00000171680.16,PLEKHG5,protein_coding,chr1,6526151,6550640,-,1697,False
ENST00000400913.1,ENSG00000171680.16,PLEKHG5,protein_coding,chr1,6526151,6546014,-,1680,False
ENST00000377725.1,ENSG00000171680.16,PLEKHG5,protein_coding,chr1,6527181,6550630,-,685,False
ENST00000377728.3,ENSG00000171680.16,PLEKHG5,protein_coding,chr1,6527181,6551760,-,595,False
ENST00000377732.1,ENSG00000171680.16,PLEKHG5,protein_coding,chr1,6527181,6556756,-,624,False
ENST00000400915.3,ENSG00000171680.16,PLEKHG5,protein_coding,chr1,6527181,6557450,-,511,False
ENST00000377740.3,ENSG00000171680.16,PLEKHG5,protein_coding,chr1,6527181,6580121,-,994,False
ENST00000535355.1,ENSG00000171680.16,PLEKHG5,protein_coding,chr1,6527182,6545529,-,469,False
ENST00000377737.2,ENSG00000171680.16,PLEKHG5,protein_coding,chr1,6527182,6580069,-,1172,False
ENST00000537245.1,ENSG00000171680.16,PLEKHG5,protein_coding,chr1,6527564,6557156,-,126,False
ENST00000544978.1,ENSG00000171680.16,PLEKHG5,protein_coding,chr1,6527902,6557484,-,272,False
ENST00000377705.5,ENSG00000162408.10,NOL9,protein_coding,chr1,6581406,6614595,-,4543,False
ENST00000333172.6,ENSG00000173662.15,TAS1R1,protein_coding,chr1,6615240,6639817,+,369,False
ENST00000328191.4,ENSG00000173662.15,TAS1R1,protein_coding,chr1,6615337,6639782,+,986,False
ENST00000351136.3,ENSG00000173662.15,TAS1R1,protein_coding,chr1,6615368,6639686,+,110,False
ENST00000411823.1,ENSG00000173662.15,TAS1R1,protein_coding,chr1,6638892,6639486,+,594,False
ENST00000319084.5,ENSG00000204859.7,ZBTB48,protein_coding,chr1,6640060,6640669,+,118,False
ENST00000435905.1,ENSG00000204859.7,ZBTB48,protein_coding,chr1,6640076,6640669,+,123,False
ENST00000377674.4,ENSG00000204859.7,ZBTB48,protein_coding,chr1,6640107,6649340,+,229,False
ENST00000488936.1,ENSG00000204859.7,ZBTB48,protein_coding,chr1,6640147,6642162,+,94,False
ENST00000466813.1,ENSG00000204859.7,ZBTB48,protein_coding,chr1,6648430,6649220,+,406,False
ENST00000377658.4,ENSG00000162413.12,KLHL21,protein_coding,chr1,6650783,6662929,-,2696,False
ENST00000377663.3,ENSG00000162413.12,KLHL21,protein_coding,chr1,6650783,6663061,-,4828,False
ENST00000467612.1,ENSG00000162413.12,KLHL21,protein_coding,chr1,6653252,6674620,-,366,False
ENST00000496707.1,ENSG00000162413.12,KLHL21,protein_coding,chr1,6659432,6659876,-,147,False
ENST00000463043.1,ENSG00000162413.12,KLHL21,protein_coding,chr1,6654140,6674667,-,268,False
ENST00000377648.4,ENSG00000116273.5,PHF13,protein_coding,chr1,6673744,6684093,+,2781,False
ENST00000054650.4,ENSG00000041988.11,THAP3,protein_coding,chr1,6684925,6693625,+,649,False
ENST00000307896.6,ENSG00000041988.11,THAP3,protein_coding,chr1,6685240,6693428,+,332,False
ENST00000377627.3,ENSG00000041988.11,THAP3,protein_coding,chr1,6685251,6695646,+,1528,False
ENST00000487819.1,ENSG00000041988.11,THAP3,protein_coding,chr1,6690376,6693181,+,468,False
ENST00000472925.1,ENSG00000041988.11,THAP3,protein_coding,chr1,6692819,6693111,+,292,False
